,movie_id,user_id,user_rating,user_gender,user_zip_code,user_occupation_text,bucketized_user_age
74792,554,804,2.0,1,61820,educator,35.0
74793,611,10,5.0,1,90703,lawyer,50.0
74794,615,617,3.0,0,11201,writer,25.0
74795,1142,116,4.0,1,97232,healthcare,35.0
74796,1019,617,4.0,0,11201,writer,25.0
74797,841,727,3.0,1,78741,student,25.0
74798,1047,227,2.0,1,60659,executive,45.0
74799,576,758,4.0,1,53706,student,25.0
74800,588,189,4.0,1,95014,artist,25.0
74801,467,6,4.0,1,98101,executive,35.0
74802,86,829,4.0,1,80209,writer,45.0
74803,750,90,4.0,1,78155,educator,56.0
74804,451,62,3.0,0,97214,administrator,25.0
74805,271,222,4.0,1,27502,programmer,25.0
74806,412,457,2.0,0,30011,salesman,25.0
74807,64,445,2.0,1,92653,writer,18.0
74808,203,391,4.0,1,84604,student,18.0
74809,218,255,3.0,1,07029,entertainment,18.0
74810,1227,201,1.0,1,E2A4H,writer,25.0
74811,228,738,5.0,1,95403,technician,35.0
74812,334,721,1.0,0,11238,entertainment,18.0
74813,282,12,5.0,0,06405,other,25.0
74814,173,899,3.0,1,55116,other,25.0
74815,15,674,4.0,0,55337,student,1.0
74816,925,280,4.0,0,22903,librarian,25.0
74817,189,536,5.0,1,30078,engineer,35.0
74818,7,46,4.0,0,46538,marketing,25.0
74819,514,82,4.0,1,22902,programmer,50.0
74820,255,333,3.0,1,V0R2M,other,45.0
74821,96,505,4.0,0,20657,other,25.0
74822,233,643,4.0,1,55122,scientist,35.0
74823,188,747,5.0,1,93612,other,18.0
74824,578,887,4.0,0,27249,student,1.0
74825,919,500,3.0,1,94305,administrator,25.0
74826,1118,881,3.0,1,43017,marketing,35.0
74827,647,18,4.0,0,37212,other,35.0
74828,33,221,4.0,1,20685,student,18.0
74829,847,794,5.0,1,57197,educator,25.0
74830,283,81,4.0,1,21218,student,18.0
74831,487,406,3.0,1,93109,educator,50.0
74832,436,751,4.0,0,90034,other,18.0
74833,603,298,5.0,1,01581,executive,35.0
74834,168,290,3.0,1,93550,engineer,35.0
74835,358,822,3.0,0,53144,librarian,25.0
74836,979,145,3.0,1,V3N4P,entertainment,25.0
74837,47,533,1.0,1,02324,librarian,35.0
74838,126,697,5.0,1,77042,other,25.0
74839,919,433,5.0,1,11211,artist,25.0
74840,143,44,4.0,1,46260,technician,25.0
74841,188,854,4.0,0,55408,student,25.0
74842,57,121,5.0,1,99603,librarian,50.0
74843,125,897,4.0,1,33484,other,25.0
74844,474,864,4.0,1,63021,programmer,25.0
74845,174,495,5.0,1,03052,engineer,25.0
74846,135,618,4.0,0,44212,student,1.0
74847,742,190,3.0,1,95938,administrator,25.0
74848,367,943,4.0,1,77841,student,18.0
74849,304,133,3.0,1,78602,engineer,50.0
74850,460,923,4.0,1,E2E3R,student,18.0
74851,302,116,3.0,1,97232,healthcare,35.0
74852,785,450,3.0,0,11758,educator,35.0
74853,455,249,4.0,1,84103,student,25.0
74854,652,847,5.0,1,55417,student,25.0
74855,726,81,4.0,1,21218,student,18.0
74856,735,233,5.0,1,98682,engineer,35.0
74857,628,314,5.0,0,08043,student,18.0
74858,660,152,5.0,0,68767,educator,25.0
74859,474,536,5.0,1,30078,engineer,35.0
74860,240,267,4.0,1,83716,engineer,18.0
74861,143,307,3.0,1,55454,student,25.0
74862,50,521,4.0,1,02146,student,18.0
74863,181,800,4.0,1,55337,programmer,25.0
74864,529,535,3.0,0,80302,educator,45.0
74865,159,933,3.0,1,48105,student,25.0
74866,484,848,5.0,1,02146,engineer,45.0
74867,161,389,2.0,0,83702,writer,35.0
74868,129,429,4.0,1,29205,student,25.0
74869,710,442,5.0,1,85282,student,18.0
74870,207,543,5.0,1,95123,scientist,25.0
74871,137,748,3.0,1,94720,administrator,25.0
74872,419,307,4.0,1,55454,student,25.0
74873,1190,936,3.0,1,32789,other,18.0
74874,694,454,2.0,1,97330,other,56.0
74875,427,406,4.0,1,93109,educator,50.0
74876,56,57,3.0,1,84010,none,1.0
74877,168,57,3.0,1,84010,none,1.0
74878,670,7,5.0,1,91344,administrator,56.0
74879,1265,587,4.0,1,14216,other,25.0
74880,234,851,4.0,1,29646,other,18.0
74881,226,327,3.0,1,11101,student,18.0
74882,327,616,3.0,1,50613,scientist,50.0
74883,132,184,5.0,1,76013,librarian,35.0
74884,210,867,5.0,1,92507,scientist,18.0
74885,187,781,5.0,1,48825,student,18.0
74886,479,322,5.0,1,50613,student,18.0
74887,195,561,3.0,1,60005,engineer,18.0
74888,1166,85,4.0,1,20003,educator,50.0
74889,258,510,4.0,1,98038,other,25.0
74890,328,927,4.0,1,55428,programmer,18.0
74891,328,863,5.0,1,60089,student,1.0
74892,127,104,3.0,1,55108,student,25.0
74893,479,381,5.0,1,94608,artist,25.0
74894,364,167,3.0,1,L9G2B,other,35.0
74895,239,327,3.0,1,11101,student,18.0
74896,292,651,2.0,1,02903,retired,56.0
74897,932,357,4.0,1,98133,executive,25.0
74898,310,504,4.0,0,92115,writer,35.0
74899,225,779,4.0,1,K7L5J,student,25.0
74900,96,177,3.0,1,19104,programmer,18.0
74901,286,740,5.0,0,22206,educator,25.0
74902,255,714,2.0,1,55343,engineer,25.0
74903,174,96,5.0,0,75206,artist,25.0
74904,210,106,4.0,1,55125,retired,56.0
74905,234,538,3.0,1,21010,scientist,25.0
74906,1394,181,1.0,1,21218,executive,25.0
74907,25,271,3.0,1,22932,engineer,50.0
74908,862,174,1.0,0,52302,administrator,25.0
74909,438,13,1.0,1,29206,educator,45.0
74910,812,749,3.0,1,80919,other,25.0
74911,318,91,5.0,1,01913,marketing,50.0
74912,704,627,4.0,1,08034,engineer,18.0
74913,195,94,3.0,1,71457,student,25.0
74914,551,545,4.0,1,08052,technician,25.0
74915,223,13,5.0,1,29206,educator,45.0
74916,258,347,4.0,1,90210,student,18.0
74917,1378,207,3.0,1,92037,marketing,35.0
74918,289,240,4.0,0,20784,educator,18.0
74919,696,21,2.0,1,30068,writer,25.0
74920,82,756,3.0,0,90247,none,25.0
74921,100,425,4.0,1,58644,student,18.0
74922,1011,637,1.0,1,74101,other,25.0
74923,21,395,3.0,1,44092,other,35.0
74924,317,896,4.0,1,91505,writer,25.0
74925,197,778,4.0,1,01960,student,25.0
74926,482,392,5.0,1,59801,writer,50.0
74927,550,600,4.0,1,02320,programmer,25.0
74928,326,873,4.0,0,33763,administrator,45.0
74929,109,70,3.0,1,60067,engineer,25.0
74930,190,271,4.0,1,22932,engineer,50.0
74931,118,447,4.0,1,55113,administrator,25.0
74932,50,899,5.0,1,55116,other,25.0
74933,969,588,5.0,0,93063,student,18.0
74934,79,913,4.0,1,76201,student,25.0
74935,708,474,4.0,1,93711,executive,50.0
74936,179,340,1.0,1,80123,engineer,45.0
74937,45,870,5.0,1,65203,student,18.0
74938,179,835,5.0,0,11577,executive,35.0
74939,179,215,4.0,1,63033,programmer,35.0
74940,89,214,4.0,0,11231,librarian,25.0
74941,675,308,4.0,1,95076,retired,56.0
74942,25,45,4.0,1,50233,programmer,25.0
74943,234,807,3.0,0,93555,healthcare,35.0
74944,407,249,3.0,1,84103,student,25.0
74945,767,916,4.0,1,N2L5N,engineer,25.0
74946,182,119,4.0,1,67401,programmer,25.0
74947,664,934,4.0,1,22902,engineer,56.0
74948,654,293,5.0,1,60804,writer,18.0
74949,1030,102,1.0,1,30220,programmer,35.0
74950,358,229,1.0,0,22903,librarian,25.0
74951,444,833,3.0,1,90019,writer,25.0
74952,843,269,3.0,0,43201,librarian,25.0
74953,443,236,4.0,0,53214,writer,35.0
74954,864,432,2.0,1,50311,entertainment,18.0
74955,135,639,4.0,0,12065,librarian,35.0
74956,200,347,4.0,1,90210,student,18.0
74957,252,435,2.0,1,60007,engineer,18.0
74958,272,228,5.0,0,22003,student,18.0
74959,221,18,5.0,0,37212,other,35.0
74960,135,661,5.0,1,98121,programmer,25.0
74961,1215,881,1.0,1,43017,marketing,35.0
74962,496,478,5.0,1,10019,other,25.0
74963,289,426,2.0,1,01602,educator,50.0
74964,515,136,5.0,1,97365,other,50.0
74965,402,299,3.0,1,63108,doctor,25.0
74966,1143,473,4.0,1,94708,student,25.0
74967,160,916,3.0,1,N2L5N,engineer,25.0
74968,402,194,3.0,1,02154,administrator,35.0
74969,778,224,1.0,0,43512,educator,25.0
74970,692,715,3.0,1,91206,technician,18.0
74971,405,295,5.0,1,50325,educator,25.0
74972,321,503,2.0,0,27514,writer,50.0
74973,473,457,4.0,0,30011,salesman,25.0
74974,250,460,2.0,0,60630,other,35.0
74975,257,883,5.0,1,50266,librarian,45.0
74976,208,342,4.0,0,98006,other,25.0
74977,408,906,4.0,1,70124,librarian,45.0
74978,313,410,5.0,0,94025,artist,25.0
74979,1041,524,2.0,1,02159,educator,56.0
74980,274,193,3.0,1,49931,student,25.0
74981,92,320,5.0,1,24060,student,18.0
74982,488,7,4.0,1,91344,administrator,56.0
74983,291,391,3.0,1,84604,student,18.0
74984,181,176,3.0,1,07030,scientist,25.0
74985,775,642,4.0,0,95521,student,18.0
74986,17,352,2.0,0,55105,programmer,35.0
74987,633,835,5.0,0,11577,executive,35.0
74988,1136,455,3.0,1,83709,administrator,45.0
74989,708,478,3.0,1,10019,other,25.0
74990,544,727,3.0,1,78741,student,25.0
74991,66,503,3.0,0,27514,writer,50.0
74992,135,815,2.0,1,28806,other,25.0
74993,1,210,5.0,1,03060,engineer,35.0
74994,194,236,3.0,0,53214,writer,35.0
74995,629,198,4.0,0,55414,student,18.0
74996,901,279,4.0,1,85251,programmer,25.0
74997,598,87,2.0,1,89503,administrator,45.0
74998,474,640,4.0,1,61801,student,18.0
74999,501,387,4.0,1,37412,entertainment,25.0
75000,87,389,5.0,0,83702,writer,35.0
75001,318,694,5.0,1,06365,programmer,56.0
75002,405,800,4.0,1,55337,programmer,25.0
75003,742,666,3.0,1,61820,administrator,35.0
75004,1037,303,3.0,1,14853,student,18.0
75005,304,819,4.0,1,40205,administrator,56.0
75006,755,301,4.0,1,55439,student,18.0
75007,52,843,2.0,1,44212,librarian,35.0
75008,476,303,3.0,1,14853,student,18.0
75009,258,165,5.0,0,53715,other,18.0
75010,919,276,4.0,1,95064,student,18.0
75011,794,110,3.0,1,77840,student,18.0
75012,357,154,4.0,1,53703,student,25.0
75013,525,268,4.0,1,19422,engineer,18.0
75014,327,655,3.0,0,60657,healthcare,50.0
75015,1143,445,4.0,1,92653,writer,18.0
75016,685,655,2.0,0,60657,healthcare,50.0
75017,181,385,1.0,1,10003,writer,35.0
75018,174,621,3.0,1,60402,student,1.0
75019,475,227,4.0,1,60659,executive,45.0
75020,833,532,4.0,1,92705,student,18.0
75021,586,506,2.0,1,03869,programmer,45.0
75022,903,284,4.0,1,92629,executive,35.0
75023,732,763,3.0,1,02113,scientist,25.0
75024,697,880,2.0,1,83702,student,1.0
75025,318,796,4.0,0,33755,writer,25.0
75026,221,385,5.0,1,10003,writer,35.0
75027,511,85,4.0,1,20003,educator,50.0
75028,38,503,3.0,0,27514,writer,50.0
75029,425,795,3.0,1,08610,programmer,25.0
75030,190,327,4.0,1,11101,student,18.0
75031,776,760,5.0,0,14211,other,35.0
75032,713,148,3.0,1,97006,engineer,25.0
75033,53,546,5.0,1,22911,executive,35.0
75034,239,843,3.0,1,44212,librarian,35.0
75035,294,788,3.0,1,05779,administrator,50.0
75036,9,244,5.0,1,80525,technician,25.0
75037,243,274,2.0,0,55414,student,18.0
75038,183,313,5.0,1,60035,marketing,35.0
75039,288,497,2.0,1,50112,student,18.0
75040,679,7,5.0,1,91344,administrator,56.0
75041,678,443,2.0,1,33308,salesman,35.0
75042,301,735,3.0,0,85719,healthcare,25.0
75043,379,880,4.0,1,83702,student,1.0
75044,231,442,3.0,1,85282,student,18.0
75045,203,12,3.0,0,06405,other,25.0
75046,290,897,4.0,1,33484,other,25.0
75047,1433,787,3.0,0,98620,student,18.0
75048,506,840,5.0,1,55406,artist,35.0
75049,308,15,5.0,0,97301,educator,45.0
75050,174,573,4.0,1,48911,retired,56.0
75051,286,107,2.0,1,60466,scientist,35.0
75052,528,184,5.0,1,76013,librarian,35.0
75053,66,128,3.0,0,20009,marketing,18.0
75054,172,480,3.0,1,98257,retired,56.0
75055,461,339,5.0,1,37901,lawyer,35.0
75056,546,882,2.0,1,40503,engineer,35.0
75057,401,796,3.0,0,33755,writer,25.0
75058,514,407,4.0,1,03261,engineer,25.0
75059,745,883,5.0,1,50266,librarian,45.0
75060,147,919,4.0,1,14216,other,25.0
75061,1021,932,4.0,1,06437,educator,56.0
75062,300,500,4.0,1,94305,administrator,25.0
75063,171,875,5.0,0,35802,student,18.0
75064,325,510,1.0,1,98038,other,25.0
75065,997,405,1.0,0,10019,healthcare,18.0
75066,1078,642,5.0,0,95521,student,18.0
75067,185,425,2.0,1,58644,student,18.0
75068,179,843,4.0,1,44212,librarian,35.0
75069,378,20,3.0,0,95660,homemaker,35.0
75070,642,130,4.0,1,60115,none,18.0
75071,332,459,3.0,1,29201,student,18.0
75072,454,374,4.0,1,78746,executive,35.0
75073,50,79,4.0,0,03755,administrator,35.0
75074,219,566,1.0,1,14627,student,18.0
75075,751,423,3.0,1,91606,other,56.0
75076,879,163,2.0,1,97212,administrator,45.0
75077,53,280,5.0,0,22903,librarian,25.0
75078,79,466,3.0,1,90804,student,18.0
75079,538,602,4.0,0,34656,other,45.0
75080,1210,346,3.0,1,76059,other,25.0
75081,1240,865,5.0,1,11231,artist,25.0
75082,28,65,4.0,0,48118,educator,50.0
75083,28,314,5.0,0,08043,student,18.0
75084,845,14,3.0,1,55106,scientist,45.0
75085,147,525,3.0,0,19711,administrator,25.0
75086,259,1,1.0,1,85711,technician,18.0
75087,762,174,5.0,0,52302,administrator,25.0
75088,17,715,3.0,1,91206,technician,18.0
75089,68,334,3.0,1,30002,librarian,25.0
75090,283,894,3.0,1,74075,educator,45.0
75091,188,118,5.0,1,90210,administrator,18.0
75092,748,561,2.0,1,60005,engineer,18.0
75093,262,721,3.0,0,11238,entertainment,18.0
75094,246,643,5.0,1,55122,scientist,35.0
75095,1622,896,2.0,1,91505,writer,25.0
75096,252,513,5.0,1,26241,administrator,35.0
75097,313,146,4.0,1,83814,artist,45.0
75098,81,327,4.0,1,11101,student,18.0
75099,171,440,5.0,1,48076,other,25.0
75100,581,943,4.0,1,77841,student,18.0
75101,143,806,5.0,1,11217,marketing,25.0
75102,204,940,4.0,1,02215,administrator,25.0
75103,452,642,1.0,0,95521,student,18.0
75104,616,537,2.0,1,22902,engineer,35.0
75105,754,502,2.0,1,23092,student,18.0
75106,588,340,5.0,1,80123,engineer,45.0
75107,195,263,5.0,1,55346,programmer,35.0
75108,90,222,2.0,1,27502,programmer,25.0
75109,584,537,2.0,1,22902,engineer,35.0
75110,266,782,1.0,0,33205,artist,18.0
75111,864,306,3.0,1,73132,other,45.0
75112,257,327,2.0,1,11101,student,18.0
75113,427,694,4.0,1,06365,programmer,56.0
75114,650,645,5.0,1,53211,programmer,25.0
75115,249,501,3.0,1,10025,student,18.0
75116,946,311,4.0,1,73071,technician,25.0
75117,320,758,5.0,1,53706,student,25.0
75118,73,222,4.0,1,27502,programmer,25.0
75119,768,286,3.0,1,15217,student,25.0
75120,405,401,2.0,0,84107,healthcare,45.0
75121,150,789,5.0,1,55420,other,25.0
75122,915,479,4.0,1,55409,educator,25.0
75123,778,719,3.0,0,V0R2H,other,35.0
75124,181,43,4.0,0,20854,librarian,25.0
75125,728,94,2.0,1,71457,student,25.0
75126,294,905,3.0,1,30350,other,25.0
75127,201,422,4.0,1,94533,entertainment,25.0
75128,756,648,2.0,1,91351,engineer,35.0
75129,435,727,3.0,1,78741,student,25.0
75130,196,806,5.0,1,11217,marketing,25.0
75131,1197,821,5.0,1,77845,engineer,35.0
75132,656,407,4.0,1,03261,engineer,25.0
75133,559,262,3.0,0,78264,student,18.0
75134,229,705,3.0,0,54494,student,18.0
75135,313,603,5.0,1,47905,programmer,18.0
75136,1100,327,4.0,1,11101,student,18.0
75137,174,210,5.0,1,03060,engineer,35.0
75138,484,397,5.0,1,27514,student,1.0
75139,475,526,5.0,1,97124,marketing,25.0
75140,568,868,1.0,1,55303,programmer,18.0
75141,215,815,5.0,1,28806,other,25.0
75142,433,437,3.0,0,20009,other,25.0
75143,239,715,4.0,1,91206,technician,18.0
75144,727,709,2.0,1,N4T1A,other,18.0
75145,312,351,5.0,1,49938,educator,56.0
75146,237,457,4.0,0,30011,salesman,25.0
75147,357,85,4.0,1,20003,educator,50.0
75148,271,282,3.0,1,20057,administrator,18.0
75149,79,682,4.0,1,55128,programmer,18.0
75150,581,655,2.0,0,60657,healthcare,50.0
75151,196,297,4.0,0,98103,educator,25.0
75152,191,758,5.0,1,53706,student,25.0
75153,408,148,5.0,1,97006,engineer,25.0
75154,391,600,3.0,1,02320,programmer,25.0
75155,50,770,3.0,1,14216,student,25.0
75156,94,303,3.0,1,14853,student,18.0
75157,310,529,4.0,0,44224,administrator,45.0
75158,127,698,4.0,0,06906,programmer,25.0
75159,411,181,3.0,1,21218,executive,25.0
75160,137,492,4.0,1,94618,educator,56.0
75161,403,102,3.0,1,30220,programmer,35.0
75162,425,286,2.0,1,15217,student,25.0
75163,363,222,2.0,1,27502,programmer,25.0
75164,218,115,3.0,1,17110,engineer,25.0
75165,174,354,4.0,0,48197,librarian,25.0
75166,151,314,4.0,0,08043,student,18.0
75167,589,890,5.0,1,97301,student,25.0
75168,76,655,3.0,0,60657,healthcare,50.0
75169,1289,314,2.0,0,08043,student,18.0
75170,340,874,3.0,1,37076,scientist,35.0
75171,418,601,2.0,0,99687,artist,18.0
75172,174,216,5.0,1,02215,engineer,18.0
75173,410,314,5.0,0,08043,student,18.0
75174,591,16,4.0,1,10309,entertainment,18.0
75175,321,16,3.0,1,10309,entertainment,18.0
75176,702,92,3.0,1,80525,entertainment,25.0
75177,124,906,4.0,1,70124,librarian,45.0
75178,831,805,4.0,0,20009,other,25.0
75179,13,648,3.0,1,91351,engineer,35.0
75180,156,757,3.0,1,55104,student,25.0
75181,191,187,5.0,1,16801,educator,25.0
75182,443,380,4.0,1,55117,engineer,25.0
75183,568,343,1.0,1,30093,engineer,35.0
75184,1049,130,3.0,1,60115,none,18.0
75185,216,280,5.0,0,22903,librarian,25.0
75186,286,161,2.0,1,55104,lawyer,50.0
75187,293,473,4.0,1,94708,student,25.0
75188,21,911,4.0,0,53210,writer,35.0
75189,165,429,5.0,1,29205,student,25.0
75190,161,543,4.0,1,95123,scientist,25.0
75191,591,682,3.0,1,55128,programmer,18.0
75192,520,679,4.0,0,54302,student,18.0
75193,1228,621,3.0,1,60402,student,1.0
75194,761,450,4.0,0,11758,educator,35.0
75195,121,620,5.0,0,81648,writer,18.0
75196,45,360,4.0,1,98027,other,50.0
75197,160,184,3.0,1,76013,librarian,35.0
75198,63,94,3.0,1,71457,student,25.0
75199,207,828,4.0,1,85282,librarian,25.0
75200,931,20,1.0,0,95660,homemaker,35.0
75201,513,239,5.0,1,95628,artist,35.0
75202,196,200,4.0,1,93402,programmer,35.0
75203,346,936,4.0,1,32789,other,18.0
75204,657,862,5.0,1,13820,executive,25.0
75205,606,234,5.0,1,94702,retired,56.0
75206,195,715,4.0,1,91206,technician,18.0
75207,91,645,3.0,1,53211,programmer,25.0
75208,403,295,4.0,1,50325,educator,25.0
75209,163,305,3.0,1,94086,programmer,18.0
75210,136,659,5.0,1,54248,educator,25.0
75211,447,379,4.0,1,98117,programmer,35.0
75212,42,429,5.0,1,29205,student,25.0
75213,798,405,1.0,0,10019,healthcare,18.0
75214,20,158,4.0,1,27606,educator,50.0
75215,264,863,3.0,1,60089,student,1.0
75216,272,105,4.0,1,94043,engineer,18.0
75217,486,385,2.0,1,10003,writer,35.0
75218,815,274,3.0,0,55414,student,18.0
75219,52,271,4.0,1,22932,engineer,50.0
75220,1016,109,5.0,1,55423,other,25.0
75221,286,223,1.0,0,47906,student,18.0
75222,521,833,4.0,1,90019,writer,25.0
75223,696,402,4.0,1,95129,engineer,25.0
75224,156,178,2.0,1,49512,other,25.0
75225,222,546,4.0,1,22911,executive,35.0
75226,188,94,4.0,1,71457,student,25.0
75227,88,378,4.0,1,02859,student,35.0
75228,550,495,3.0,1,03052,engineer,25.0
75229,705,464,5.0,1,94583,writer,56.0
75230,631,18,5.0,0,37212,other,35.0
75231,89,339,5.0,1,37901,lawyer,35.0
75232,149,224,1.0,0,43512,educator,25.0
75233,25,77,2.0,1,29379,technician,25.0
75234,695,201,1.0,1,E2A4H,writer,25.0
75235,196,198,3.0,0,55414,student,18.0
75236,746,648,4.0,1,91351,engineer,35.0
75237,815,576,3.0,1,98281,executive,45.0
75238,106,504,3.0,0,92115,writer,35.0
75239,214,751,4.0,0,90034,other,18.0
75240,511,896,5.0,1,91505,writer,25.0
75241,64,465,5.0,1,05001,other,25.0
75242,365,684,4.0,1,55414,student,25.0
75243,432,751,4.0,0,90034,other,18.0
75244,116,710,4.0,1,92020,student,18.0
75245,410,267,4.0,1,83716,engineer,18.0
75246,172,584,4.0,1,27511,student,25.0
75247,185,437,5.0,0,20009,other,25.0
75248,498,125,5.0,1,22202,lawyer,25.0
75249,663,892,5.0,1,45243,other,35.0
75250,303,567,3.0,1,10003,entertainment,18.0
75251,24,301,4.0,1,55439,student,18.0
75252,173,218,3.0,1,06513,administrator,35.0
75253,285,389,5.0,0,83702,writer,35.0
75254,222,11,3.0,0,30329,other,35.0
75255,423,178,4.0,1,49512,other,25.0
75256,255,474,4.0,1,93711,executive,50.0
75257,591,671,3.0,1,91919,programmer,18.0
75258,118,246,1.0,1,28734,student,18.0
75259,860,268,1.0,1,19422,engineer,18.0
75260,175,11,3.0,0,30329,other,35.0
75261,318,96,5.0,0,75206,artist,25.0
75262,277,572,1.0,1,20003,educator,50.0
75263,280,622,3.0,1,14850,programmer,25.0
75264,550,655,2.0,0,60657,healthcare,50.0
75265,1401,295,5.0,1,50325,educator,25.0
75266,462,334,4.0,1,30002,librarian,25.0
75267,580,7,3.0,1,91344,administrator,56.0
75268,196,214,4.0,0,11231,librarian,25.0
75269,1057,117,2.0,1,16125,student,18.0
75270,269,339,5.0,1,37901,lawyer,35.0
75271,129,854,3.0,0,55408,student,25.0
75272,661,561,4.0,1,60005,engineer,18.0
75273,651,864,5.0,1,63021,programmer,25.0
75274,550,756,2.0,0,90247,none,25.0
75275,16,569,3.0,1,91903,educator,25.0
75276,483,189,5.0,1,95014,artist,25.0
75277,301,149,3.0,0,17325,marketing,35.0
75278,450,757,2.0,1,55104,student,25.0
75279,83,295,5.0,1,50325,educator,25.0
75280,327,112,1.0,1,60613,salesman,25.0
75281,908,365,3.0,1,20009,lawyer,25.0
75282,90,94,3.0,1,71457,student,25.0
75283,188,343,4.0,1,30093,engineer,35.0
75284,1009,503,2.0,0,27514,writer,50.0
75285,941,653,1.0,1,55105,executive,25.0
75286,258,769,3.0,1,06927,executive,35.0
75287,448,254,3.0,1,42647,educator,35.0
75288,631,426,3.0,1,01602,educator,50.0
75289,467,707,4.0,0,19146,librarian,56.0
75290,452,802,4.0,1,34105,administrator,35.0
75291,298,276,5.0,1,95064,student,18.0
75292,238,643,3.0,1,55122,scientist,35.0
75293,825,457,5.0,0,30011,salesman,25.0
75294,212,321,3.0,0,55413,educator,45.0
75295,154,394,3.0,1,96819,administrator,25.0
75296,22,669,3.0,1,20009,other,35.0
75297,347,362,5.0,0,85233,homemaker,35.0
75298,443,881,5.0,1,43017,marketing,35.0
75299,302,651,5.0,1,02903,retired,56.0
75300,157,495,5.0,1,03052,engineer,25.0
75301,746,654,3.0,0,78739,student,25.0
75302,40,880,2.0,1,83702,student,1.0
75303,83,883,3.0,1,50266,librarian,45.0
75304,815,768,3.0,1,12866,administrator,25.0
75305,277,43,1.0,0,20854,librarian,25.0
75306,322,409,2.0,1,98225,administrator,45.0
75307,428,196,4.0,1,55105,writer,45.0
75308,570,807,4.0,0,93555,healthcare,35.0
75309,748,828,2.0,1,85282,librarian,25.0
75310,167,653,2.0,1,55105,executive,25.0
75311,498,495,3.0,1,03052,engineer,25.0
75312,199,116,4.0,1,97232,healthcare,35.0
75313,522,854,2.0,0,55408,student,25.0
75314,50,563,5.0,0,32707,librarian,35.0
75315,895,519,4.0,1,55320,other,18.0
75316,300,85,3.0,1,20003,educator,50.0
75317,338,509,3.0,1,10011,administrator,18.0
75318,336,851,4.0,1,29646,other,18.0
75319,1323,936,4.0,1,32789,other,18.0
75320,1046,180,2.0,0,60202,administrator,18.0
75321,215,307,4.0,1,55454,student,25.0
75322,66,56,3.0,1,46260,librarian,25.0
75323,386,286,3.0,1,15217,student,25.0
75324,355,511,2.0,1,21250,student,18.0
75325,109,848,4.0,1,02146,engineer,45.0
75326,948,599,4.0,0,R3T5K,student,18.0
75327,47,601,3.0,0,99687,artist,18.0
75328,1435,886,3.0,1,61820,student,18.0
75329,258,583,4.0,1,29631,engineer,35.0
75330,395,222,1.0,1,27502,programmer,25.0
75331,521,90,4.0,1,78155,educator,56.0
75332,183,753,1.0,1,91206,salesman,56.0
75333,922,14,4.0,1,55106,scientist,45.0
75334,123,357,4.0,1,98133,executive,25.0
75335,23,210,5.0,1,03060,engineer,35.0
75336,479,456,5.0,1,31820,technician,18.0
75337,272,751,4.0,0,90034,other,18.0
75338,1073,757,4.0,1,55104,student,25.0
75339,875,557,4.0,0,11217,writer,25.0
75340,95,618,3.0,0,44212,student,1.0
75341,699,610,2.0,1,21227,student,18.0
75342,118,128,5.0,0,20009,marketing,18.0
75343,855,321,3.0,0,55413,educator,45.0
75344,271,580,5.0,1,17961,student,1.0
75345,367,429,3.0,1,29205,student,25.0
75346,748,292,3.0,0,94703,programmer,35.0
75347,192,908,2.0,0,68504,librarian,35.0
75348,408,142,4.0,1,48118,other,1.0
75349,229,198,3.0,0,55414,student,18.0
75350,193,122,4.0,0,22206,writer,25.0
75351,480,693,4.0,0,85210,healthcare,35.0
75352,223,455,4.0,1,83709,administrator,45.0
75353,250,291,4.0,1,44106,student,18.0
75354,661,932,5.0,1,06437,educator,56.0
75355,485,862,5.0,1,13820,executive,25.0
75356,1039,588,4.0,0,93063,student,18.0
75357,270,813,5.0,0,02136,student,1.0
75358,716,345,3.0,0,94143,librarian,25.0
75359,134,354,4.0,0,48197,librarian,25.0
75360,229,213,4.0,1,55345,executive,25.0
75361,327,416,4.0,0,92626,student,18.0
75362,269,428,5.0,1,55414,student,25.0
75363,302,454,4.0,1,97330,other,56.0
75364,882,611,4.0,1,77008,librarian,45.0
75365,10,181,2.0,1,21218,executive,25.0
75366,300,410,3.0,0,94025,artist,25.0
75367,173,799,5.0,0,19716,administrator,45.0
75368,403,521,4.0,1,02146,student,18.0
75369,180,781,4.0,1,48825,student,18.0
75370,806,201,3.0,1,E2A4H,writer,25.0
75371,4,495,3.0,1,03052,engineer,25.0
75372,1036,405,1.0,0,10019,healthcare,18.0
75373,484,929,3.0,1,53711,scientist,35.0
75374,655,719,4.0,0,V0R2H,other,35.0
75375,301,193,4.0,1,49931,student,25.0
75376,1093,409,2.0,1,98225,administrator,45.0
75377,237,18,3.0,0,37212,other,35.0
75378,31,846,4.0,1,47130,lawyer,25.0
75379,506,883,5.0,1,50266,librarian,45.0
75380,273,487,5.0,1,92121,engineer,18.0
75381,542,660,2.0,1,77380,student,25.0
75382,7,7,5.0,1,91344,administrator,56.0
75383,732,773,3.0,1,55414,student,18.0
75384,475,490,4.0,0,V5A2B,artist,25.0
75385,797,622,2.0,1,14850,programmer,25.0
75386,186,521,4.0,1,02146,student,18.0
75387,781,399,2.0,1,92374,other,25.0
75388,684,916,3.0,1,N2L5N,engineer,25.0
75389,956,269,3.0,0,43201,librarian,25.0
75390,473,805,4.0,0,20009,other,25.0
